-0.0065440955	0.006798248	-0.024273787	-0.008403127	-0.050565112	0.0067589004	0.029920412	-0.08548844	-0.035892714	-0.034368526	-0.09353958	0.0619399	0.0739029	-0.006987664	0.039426748	-0.013723671
0.012267183	0.02010889	-0.070439756	0.0027538964	-0.042236477	0.08312317	-0.06736765	-0.21361975	-0.039523434	-0.14685126	-0.07823206	0.015638135	0.045791276	-0.10965343	-0.040877074	0.066941604
-0.023546822	-0.05785553	-0.10311088	-0.031122547	-0.14553623	0.036555763	-0.08336712	-0.26638582	-0.1390304	-0.15234688	-0.11839742	0.103473425	0.09755056	-0.14137603	-0.06515489	0.051029317
0.28044045	0.25196564	0.25933746	0.182618	0.33309814	-0.21028651	0.25729346	0.13271354	0.360944	0.031016346	-0.14429295	-0.3245431	0.22718747	0.34406263	0.23536964	-0.28048655
0.08744772	0.034108702	-0.0038531004	0.08802526	-0.0011368325	-0.061528187	0.017648442	-0.17839926	0.02491751	-0.121272154	-0.07979652	-0.0078006624	0.061167605	0.042219095	0.0028346262	-0.010756101
0.008817995	-0.032520935	-0.031109199	0.01490079	-0.009368912	0.0031070358	-0.0049351193	-0.06302977	-0.03760772	-0.14685258	0.06539789	0.049612302	-0.043906108	0.004084316	-0.047529656	0.059378766
0.18438628	0.19074027	0.222403	0.2311718	0.25074643	-0.16530192	0.2851718	0.04889791	0.28403834	0.030411793	-0.1740537	-0.25726056	0.18627581	0.24434459	0.21923737	-0.20989339
-0.018028522	-0.022628672	-0.027174398	-0.021829681	-0.028093765	0.068111	-0.026268682	-0.17875472	-0.050780647	-0.18005233	0.058345184	0.017713744	-0.018498473	-0.08402092	-0.036128383	0.06919495
0.24165843	0.22121643	0.2259799	0.18538661	0.2605007	-0.19531438	0.22614814	0.10420816	0.23134919	0.05681991	-0.16954364	-0.26995847	0.26657233	0.2620615	0.24869283	-0.2310563
0.029122166	-0.0328702	-0.023309095	0.021267252	-0.054628238	-0.007892338	0.024087125	0.027280362	-0.04992849	0.031182257	0.04361657	0.021380024	-0.017509496	-0.03149563	-0.07305961	-0.028151924
0.19536528	0.17166221	0.24837914	0.17259265	0.22881341	-0.19228244	0.302173	0.03727545	0.33593726	-0.031814754	-0.19965167	-0.28226545	0.21531406	0.22483982	0.2717387	-0.21783116
-0.0012079179	0.0045356653	-0.020262765	-0.016527275	-0.025032803	0.035308294	-0.007983082	-0.07797334	-0.10089569	-0.016824028	0.017143995	0.028378693	-0.04358427	-0.0434113	-0.0076444126	0.04191657
0.14901042	0.14129643	0.12318694	0.14314161	0.13387978	-0.12718247	0.14376497	0.22381143	0.16279836	0.08664938	-0.097084686	-0.131238	0.10983837	0.18577342	0.17821586	-0.11864316
-0.13926317	-0.16374137	-0.2263134	-0.19632582	-0.29789847	0.20967515	-0.20828588	-0.21645637	-0.2634775	-0.1291174	0.08772991	0.2711983	-0.09472789	-0.21356593	-0.19771692	0.25248355
-0.007206514	0.0018995651	-0.06831351	-0.0428858	-0.03307255	-0.00033372556	-0.022211218	-0.10142538	0.0025982547	-0.050270922	-0.02151356	0.034311354	-0.010472592	-0.064260334	-0.047886595	0.06273679
-0.010504003	-0.005463368	0.033635184	-0.0024258306	-0.016857726	-0.019628568	-0.008102742	-0.10616134	-0.009091866	-0.027963685	-0.028311959	0.01811027	0.014266072	0.0049369973	-0.029578373	0.004089304
-0.042328164	-0.021339487	0.006738862	-0.052568667	-0.0550968	0.047895513	0.0026574468	-0.14452372	-0.026877107	-0.18507613	0.015175313	-0.005036214	-0.0025704554	-0.03756928	-0.01220399	0.00831657
0.004405747	0.03991315	0.018703533	-0.0072400332	-0.001410713	-0.049972944	-0.013783305	-0.037770543	0.042399485	-0.1208736	0.0896925	-0.044733442	-0.0015468725	0.06784345	0.038941234	0.022630049
-0.0067881267	0.055933528	-0.0015342144	-0.0024819053	-0.0066268914	-0.0617437	0.031244393	-0.070292056	-0.051023267	0.013288643	-0.09084855	0.02181443	0.09716678	-0.050258026	0.03468962	0.02843231
0.082471184	0.075080074	0.12516068	0.078315586	0.06769895	-0.13727823	0.08553136	0.10120842	0.1645321	0.04257199	-0.0153447185	-0.13175084	0.058588266	0.15243761	0.07999353	-0.11259929
